PID,Time,TrialIndex,SpawnIndex,AudioIndex,AudioAngle,absError,DistanceFromSource,ResponseTime,Visualisation
8,1351.66,42,3,6,5.357233,5.357233,0.6893703,11.77527,5
8,1370.061,43,0,1,6.364076,6.364076,0.7228811,18.40039,5
8,1390.301,44,5,9,352.6239,7.376099,0.7422026,20.2406,5
8,1397.838,45,4,3,359.2369,0.763092,0.7075731,7.536743,5
8,1410.734,46,2,6,358.7735,1.226532,0.6938505,12.89636,5
8,1423.534,47,5,0,358.6279,1.372101,0.695192,12.79956,5
8,1443.311,48,2,8,8.643199,8.643199,0.7046868,19.77747,5
8,1459.683,49,2,3,41.1848,41.1848,0.7194883,16.37122,5
8,1558.792,50,0,0,3.919907,3.919907,0.8086383,9.973633,4
8,1569.792,51,1,2,0.7965739,0.7965739,0.8143326,10.99951,4
8,1580.693,52,0,2,3.51616,3.51616,0.7717359,10.90198,4
8,1586.049,53,2,2,9.218714,9.218714,0.7875448,5.355835,4
8,1598.387,54,0,9,0.3388371,0.3388371,0.7275614,12.33752,4
8,1606.205,55,3,2,10.24784,10.24784,0.7774878,7.818604,4
8,1616.788,56,4,8,1.602027,1.602027,0.6352946,10.58301,4
8,1637.425,57,3,8,1.877894,1.877894,0.6371816,20.63684,4
8,1649.021,58,0,4,357.1374,2.862579,0.6650326,11.59607,4
8,1665.076,59,4,9,353.7823,6.217712,0.7431436,16.05444,4
9,365.7324,0,5,7,354.9596,5.040405,0.8785315,15.25378,2
9,387.011,1,4,9,352.6848,7.315155,0.7419428,21.27866,2
9,399.3722,2,2,1,355.2954,4.70462,0.768144,12.36115,2
9,408.8586,3,4,0,18.54742,18.54742,0.821435,9.48645,2
9,429.2008,4,0,0,358.7056,1.294373,0.8038797,20.34219,2
9,450.7337,5,4,8,3.421702,3.421702,0.9067148,21.5329,2
9,465.8307,6,2,9,352.2679,7.732117,0.8544545,15.09695,2
9,481.9947,7,0,6,339.3278,20.67224,0.789951,16.16403,2
9,503.747,8,4,6,1.052423,1.052423,0.8854839,21.75232,2
9,525.5795,9,2,4,350.9258,9.074188,0.9704335,21.83252,2
9,631.2115,10,5,4,328.1737,31.82629,0.8003243,11.24878,1
9,647.4728,11,2,5,1.344176,1.344176,0.7282524,16.26129,1
9,661.8207,12,1,5,354.925,5.074982,0.759988,14.3479,1
9,684.0157,13,4,1,0.5270985,0.5270985,0.8055866,22.19507,1
9,692.0551,14,3,1,359.9807,0.01931763,1.245197,8.039368,1
9,716.6382,15,3,8,3.084748,3.084748,0.7900641,24.58307,1
9,730.6915,16,4,7,0.02038456,0.02038456,0.8184968,14.05334,1
9,748.2184,17,4,2,3.322443,3.322443,0.8082994,17.52686,1
9,755.744,18,4,4,4.569072,4.569072,0.8885376,7.525635,1
9,769.3974,19,0,9,346.7397,13.26025,1.072172,13.65338,1
9,885.8648,20,0,4,2.855426,2.855426,1.068794,30.31213,3
9,920.251,21,3,3,11.11131,11.11131,1.862077,34.38617,3
9,952.3362,22,5,1,346.1579,13.84213,1.61025,32.08527,3
9,978.4042,23,1,4,0.2217142,0.2217142,1.032689,26.06793,3
9,1004.206,24,3,7,17.94219,17.94219,2.390774,25.80133,3
9,1023.535,25,3,6,357.4576,2.542419,1.433118,19.32904,3
9,1050.548,26,3,4,7.29236,7.29236,1.236964,27.01392,3
9,1071.241,27,3,0,343.9699,16.03012,1.449321,20.69299,3
9,1104.379,28,4,5,350.8558,9.144165,1.170167,33.13782,3
9,1127.559,29,0,2,345.9827,14.01727,1.335586,23.17944,3
9,1232.828,30,5,2,4.822851,4.822851,0.6161199,26.34802,5
9,1245.009,31,3,9,359.5269,0.473053,0.7505287,12.18066,5
9,1273.301,32,1,8,349.1462,10.85382,1.044974,28.29187,5
9,1292.131,33,4,3,354.8519,5.148102,1.082213,18.83057,5
9,1302.856,34,3,2,355.6605,4.339539,1.49688,10.72437,5
9,1321.064,35,0,1,348.2075,11.79248,0.9147118,18.2085,5
9,1332.536,36,1,2,0.6718627,0.6718627,0.8651499,11.47144,5
9,1356.159,37,2,0,9.732745,9.732745,0.8317548,23.62366,5
9,1367.674,38,2,2,6.207646,6.207646,0.7011409,11.51453,5
9,1377.967,39,3,5,5.720025,5.720025,0.8284482,10.29346,5
9,1460.092,40,1,3,357.3484,2.65155,0.66651,12.86902,4
9,1470.84,41,5,3,1.220777,1.220777,0.7453198,10.7478,4
9,1494.493,42,5,6,356.9472,3.052765,0.2530892,23.65344,4
9,1511.454,43,0,8,352.3097,7.690308,0.2931587,16.96069,4
9,1523.829,44,0,7,352.3948,7.605225,0.5938225,12.37476,4
9,1538.047,45,0,3,356.932,3.067963,0.5871413,14.21814,4
9,1554.326,46,1,0,359.8868,0.1131592,0.4936063,16.27905,4
9,1565.523,47,5,0,1.064743,1.064743,0.900798,11.19714,4
9,1576.926,48,1,6,0.7775858,0.7775858,0.9309069,11.4032,4
9,1604.759,49,5,9,351.5824,8.417633,0.496538,27.83313,4
9,1696.158,50,2,8,351.7091,8.290863,1.078007,20.11108,6
9,1703.545,51,0,5,347.8519,12.14807,1.241341,7.387085,6
9,1718.046,52,1,7,344.8761,15.12387,0.9902215,14.50159,6
