PID,Time,TrialIndex,SpawnIndex,AudioIndex,AudioAngle,Angle Error,Distance,Response Time,Visualisation
10,276.4205,6,1,4,349.4766,10.52338,0.7651052,19.91885,Control
10,399.0436,7,0,9,354.3794,5.620636,1.237553,26.65631,Lights & Radar
10,408.3048,8,0,11,346.563,13.43704,0.8440269,9.261169,Lights & Radar
10,431.0555,9,2,7,358.2949,1.705078,2.860632,22.75067,Lights & Radar
10,447.3641,10,2,14,359.5421,0.4579468,1.520414,16.30859,Lights & Radar
10,457.6161,11,1,16,358.6318,1.368164,1.86544,10.25208,Lights & Radar
10,469.7717,12,2,13,1.205131,1.205131,2.666221,12.15552,Lights & Radar
10,479.4458,13,0,10,357.2643,2.735687,1.739696,9.674133,Lights & Radar
10,610.7633,14,2,12,9.347138,9.347138,0.8866658,16.16449,Arrow & Lights
10,626.8069,15,2,11,4.68989,4.68989,1.556923,16.04358,Arrow & Lights
10,639.6356,16,1,14,3.872144,3.872144,1.378379,12.82867,Arrow & Lights
10,649.3521,17,2,16,9.569255,9.569255,1.63027,9.716492,Arrow & Lights
10,658.9451,18,1,5,1.968114,1.968114,1.939048,9.593018,Arrow & Lights
10,675.5431,19,1,6,4.098615,4.098615,0.5381165,16.59802,Arrow & Lights
10,681.5217,20,0,2,3.173053,3.173053,1.377662,5.978577,Arrow & Lights
10,779.964,21,1,0,0.9512578,0.9512578,0.7572321,19.32703,Arrow & Radar
10,790.2018,22,1,15,356.9617,3.0383,0.8314182,10.23785,Arrow & Radar
10,801.3585,23,2,5,5.126874,5.126874,1.846519,11.15662,Arrow & Radar
10,814.5667,24,0,14,355.4369,4.56308,0.6984161,13.20825,Arrow & Radar
10,829.9924,25,1,13,355.9624,4.037567,0.9217203,15.42566,Arrow & Radar
10,842.4284,26,2,3,6.236899,6.236899,0.6060503,12.43604,Arrow & Radar
10,856.9476,27,1,8,353.5659,6.434113,0.9344115,14.51917,Arrow & Radar
10,962.3566,28,1,10,353.3686,6.631409,0.62515,6.669556,Lights
10,994.081,29,2,2,357.9758,2.02417,2.709339,31.72437,Lights
10,1022.12,30,2,10,351.9871,8.012909,2.688692,28.039,Lights
10,1038.023,31,0,1,353.0241,6.975861,2.890637,15.90332,Lights
10,1050.069,32,0,6,350.8506,9.149353,3.227717,12.04614,Lights
10,1059.328,33,1,3,0.3102306,0.3102306,2.244278,9.258667,Lights
10,1065.925,34,0,3,7.687352,7.687352,3.063404,6.596558,Lights
10,1128.931,35,1,12,347.1504,12.84958,1.383891,11.38684,Radar
10,1137.238,36,0,4,353.5136,6.48642,1.396966,8.306519,Radar
10,1145.393,37,2,4,349.4541,10.5459,1.966567,8.155884,Radar
10,1158.114,38,0,8,357.7886,2.211365,0.5258599,12.72021,Radar
10,1165.237,39,0,16,356.6639,3.33606,0.9301932,7.123413,Radar
10,1185.547,40,2,9,0.1493624,0.1493624,0.5633333,20.30945,Radar
10,1201.143,41,1,7,359.0579,0.9421082,0.45253,15.59607,Radar
10,1279.124,42,0,0,4.186426,4.186426,1.281812,17.25012,Arrow
10,1295.647,43,0,13,2.28061,2.28061,0.5873975,16.5238,Arrow
10,1302.307,44,2,8,3.867628,3.867628,0.7534525,6.659302,Arrow
10,1317.011,45,2,0,358.6892,1.310791,0.6970615,14.70447,Arrow
10,1331.688,46,2,6,2.354431,2.354431,0.6021993,14.67725,Arrow
10,1341.94,47,0,12,354.3834,5.616608,0.9266245,10.25146,Arrow
10,1355.789,48,1,11,0.1125554,0.1125554,0.6027162,13.84961,Arrow
11,316.7864,0,2,13,224.5289,135.4711,0.6023501,7.993622,Radar
11,338.994,1,2,10,53.11075,53.11075,0.9265717,22.20758,Radar
11,367.3263,2,2,5,9.039825,9.039825,0.5102352,28.33234,Radar
11,377.4794,3,2,8,333.5402,26.45981,0.5250853,10.15308,Radar
11,386.0604,4,0,12,357.7806,2.219391,0.6251099,8.581024,Radar
11,400.4956,5,2,16,268.7738,91.2262,0.7819239,14.43515,Radar
11,422.8965,6,1,0,325.9155,34.08453,0.9887307,22.40088,Radar
11,725.8958,7,0,5,349.9983,10.00171,0.593372,7.451599,Arrow & Radar
11,742.139,8,0,0,83.08582,83.08582,0.5587907,16.24329,Arrow & Radar
11,751.4518,9,1,16,10.87669,10.87669,0.6439592,9.312744,Arrow & Radar
11,763.6364,10,0,14,67.98535,67.98535,0.5018409,12.18457,Arrow & Radar
11,778.5149,11,2,12,164.9421,164.9421,0.543255,14.87854,Arrow & Radar
11,784.2292,12,2,14,85.15717,85.15717,0.5592698,5.714294,Arrow & Radar
11,793.2174,13,1,2,63.29473,63.29473,0.5049399,8.98822,Arrow & Radar
11,960.7668,14,1,1,9.718156,9.718156,0.4884402,13.98346,Arrow
11,965.5707,15,0,3,161.0065,161.0065,0.6920793,4.803955,Arrow
11,977.2751,16,0,8,250.626,109.374,0.6980001,11.70435,Arrow
11,993.4182,17,2,7,102.6441,102.6441,0.9103525,16.14307,Arrow
11,1006.816,18,1,6,89.74273,89.74273,0.7268165,13.39758,Arrow
11,1018.896,19,2,0,334.7793,25.2207,0.5952513,12.08063,Arrow
11,1036.595,20,1,13,62.18185,62.18185,0.4592202,17.69861,Arrow
11,1240.74,21,2,9,334.1337,25.8663,0.4770187,33.05847,Lights & Radar
11,1254.404,22,2,15,4.957983,4.957983,1.872306,13.66479,Lights & Radar
11,1275.472,23,1,4,33.42067,33.42067,1.331282,21.06738,Lights & Radar
11,1286.071,24,0,4,32.30743,32.30743,1.111048,10.59912,Lights & Radar
11,1312.277,25,2,2,9.989217,9.989217,2.029216,26.20654,Lights & Radar
11,1324.67,26,0,16,359.63,0.3699951,0.4942299,12.39246,Lights & Radar
11,1332.001,27,0,9,15.90355,15.90355,1.324453,7.331055,Lights & Radar
11,1618.009,28,1,7,346.5757,13.42426,2.07855,15.77063,Lights
11,1626.646,29,1,11,349.3482,10.65182,1.411793,8.637451,Lights
11,1633.245,30,1,15,339.168,20.832,2.785419,6.598755,Lights
11,1639.783,31,1,9,348.6703,11.32968,1.894928,6.538452,Lights
11,1650.245,32,0,10,14.90495,14.90495,3.328682,10.46155,Lights
11,1658.933,33,2,6,13.34614,13.34614,1.099437,8.687866,Lights
11,1672.519,34,1,3,330.6857,29.31427,2.361981,13.58618,Lights
11,1913.122,35,2,4,303.1237,56.87634,11.28493,0.9031982,Control
11,1920.102,36,0,11,5.129102,5.129102,0.824744,6.979858,Control
11,1937.339,37,0,7,341.4875,18.51251,1.488951,17.23682,Control
11,1945.337,38,0,2,344.4174,15.58264,1.365697,7.997681,Control
11,1951.311,39,1,10,326.5531,33.44693,1.095244,5.974365,Control
11,1969.464,40,2,11,338.2918,21.70822,1.3184,18.15247,Control
11,1987.35,41,1,14,314.9773,45.02267,0.8327227,17.88647,Control
11,2258.665,42,1,5,356.4977,3.502319,1.286451,9.301514,Arrow & Lights
11,2268.032,43,2,3,355.1433,4.85672,1.277357,9.366943,Arrow & Lights
11,2275.218,44,0,1,4.882126,4.882126,1.398115,7.186035,Arrow & Lights
11,2290.04,45,0,13,3.575749,3.575749,1.596109,14.82202,Arrow & Lights
11,2299.383,46,1,12,347.7215,12.27853,1.066236,9.343262,Arrow & Lights
11,2308.571,47,1,8,1.175882,1.175882,1.601933,9.187744,Arrow & Lights
11,2316.245,48,0,6,12.12174,12.12174,1.852538,7.674316,Arrow & Lights
13,325.7949,0,2,16,354.864,5.136047,1.534726,93.41881,Lights
13,401.7231,1,0,13,2.79043,2.79043,31.67229,75.92819,Lights
13,440.1591,2,2,2,10.08036,10.08036,33.30833,38.43597,Lights
13,554.1671,3,1,13,79.27953,79.27953,26.41569,114.008,Lights
13,555.5373,4,1,6,109.6735,109.6735,16.79102,1.370239,Lights
13,555.9274,5,1,9,209.9066,150.0934,6.223938,0.3901367,Lights
13,556.3409,6,0,1,227.2953,132.7047,14.63385,0.4134521,Lights
13,84.52332,7,0,13,13.65133,13.65133,1.569445,37.86058,Arrow & Lights
13,101.3198,8,2,6,0.8137104,0.8137104,1.725494,16.79651,Arrow & Lights
13,136.9794,9,0,0,353.5046,6.495422,1.228483,35.65954,Arrow & Lights
13,155.913,10,0,11,351.3866,8.613434,2.344793,18.93364,Arrow & Lights
13,176.4001,11,1,3,358.0083,1.991699,1.094734,20.48708,Arrow & Lights
13,215.246,12,1,14,8.042545,8.042545,1.188451,38.84595,Arrow & Lights
13,230.0517,13,0,7,12.49743,12.49743,2.076687,14.80563,Arrow & Lights
13,341.5575,14,2,12,357.2095,2.790466,0.9676156,23.46304,Arrow
13,348.8159,15,1,9,327.1237,32.87634,1.700003,7.258362,Arrow
13,369.3583,16,2,3,356.152,3.847961,1.301422,20.54239,Arrow
13,380.4702,17,0,1,0.0441654,0.0441654,2.116712,11.11188,Arrow
13,394.2058,18,0,10,356.278,3.721985,1.589593,13.73563,Arrow
13,408.9141,19,2,2,9.735862,9.735862,2.683737,14.70831,Arrow
13,421.651,20,0,9,356.3942,3.605774,2.542192,12.73691,Arrow
13,539.2118,21,0,16,2.256073,2.256073,1.586757,29.30185,Control
13,573.8974,22,1,12,354.875,5.125031,2.479024,34.68561,Control
13,594.7368,23,2,8,343.3188,16.68124,1.416651,20.83942,Control
13,624.9999,24,1,5,352.3876,7.612427,1.136373,30.26312,Control
13,654.8301,25,2,16,349.0494,10.95059,1.840493,29.83014,Control
13,690.6985,26,2,15,339.9815,20.01849,2.054108,35.86841,Control
13,711.4869,27,1,6,340.655,19.34503,1.841635,20.78839,Control
13,872.3901,28,2,0,342.4713,17.52872,1.003217,36.03912,Radar
13,912.6859,29,1,16,298.5248,61.47522,2.782111,40.29572,Radar
13,932.718,30,0,4,345.7406,14.25943,1.92509,20.0321,Radar
13,949.3275,31,2,4,353.5721,6.427887,2.410366,16.60956,Radar
13,969.3152,32,2,7,359.1596,0.8403931,1.976482,19.98773,Radar
13,986.0827,33,2,5,349.6767,10.32333,1.592798,16.76746,Radar
13,1004.752,34,1,8,339.5918,20.40817,2.383316,18.66962,Radar
13,1144.779,35,0,5,349.0584,10.94156,1.572205,14.25171,Lights & Radar
13,1166.789,36,1,1,4.000226,4.000226,2.38042,22.01013,Lights & Radar
13,1183.023,37,1,15,3.294785,3.294785,2.35619,16.23389,Lights & Radar
13,1209.342,38,1,0,0.1165692,0.1165692,2.568754,26.31897,Lights & Radar
13,1222.33,39,0,6,0.06797715,0.06797715,1.816402,12.9884,Lights & Radar
13,1237.275,40,1,11,5.172898,5.172898,3.143758,14.94434,Lights & Radar
13,1261.356,41,1,13,8.41955,8.41955,2.617134,24.08142,Lights & Radar
13,1393.289,42,1,7,23.26512,23.26512,2.048548,22.66626,Arrow & Radar
13,1410.291,43,0,8,14.65784,14.65784,0.9146976,17.00232,Arrow & Radar
13,1431.483,44,2,10,349.2888,10.71124,1.331772,21.19141,Arrow & Radar
13,1455.388,45,1,4,29.94264,29.94264,1.208974,23.9054,Arrow & Radar
13,1469.484,46,0,12,27.42038,27.42038,0.8883739,14.09631,Arrow & Radar
13,1471.898,47,2,13,18.34431,18.34431,2.982142,2.413696,Arrow & Radar
13,1491.228,48,0,14,7.670962,7.670962,2.166391,19.33008,Arrow & Radar
