PID,Time,TrialIndex,SpawnIndex,AudioIndex,Visualisation,PosX,PosY,PosZ,RotY
48,155.2367,0,0,10,Arrow,-4.345489,2.941448,8.496609,221.7178
48,155.3538,0,0,10,Arrow,-4.345357,2.94201,8.497952,221.7711
48,155.4672,0,0,10,Arrow,-4.345398,2.94161,8.499482,221.951
48,155.5792,0,0,10,Arrow,-4.345277,2.942341,8.50083,222.023
48,155.6922,0,0,10,Arrow,-4.344658,2.942638,8.503402,222.4756
48,155.8056,0,0,10,Arrow,-4.343843,2.942693,8.505479,222.6198
48,155.9158,0,0,10,Arrow,-4.344158,2.942091,8.507449,223.0492
48,156.0296,0,0,10,Arrow,-4.343263,2.941872,8.508501,222.968
48,156.1419,0,0,10,Arrow,-4.341092,2.94222,8.508152,222.2326
48,156.2527,0,0,10,Arrow,-4.338667,2.942606,8.506786,220.9694
48,156.3658,0,0,10,Arrow,-4.334044,2.943492,8.503626,217.3496
48,156.4828,0,0,10,Arrow,-4.329182,2.946049,8.500651,213.4536
48,156.6064,0,0,10,Arrow,-4.327448,2.948075,8.5,212.8064
48,156.7258,0,0,10,Arrow,-4.326187,2.948356,8.499166,211.8212
48,156.8467,0,0,10,Arrow,-4.326615,2.948421,8.497249,211.0096
48,156.9697,0,0,10,Arrow,-4.356497,3.238979,8.304724,208.6169
48,157.0862,0,0,10,Arrow,-4.406072,3.238509,8.05119,207.3552
48,157.2038,0,0,10,Arrow,-4.445092,3.238997,7.792182,204.5083
48,157.3279,0,0,10,Arrow,-4.438035,3.239472,7.516513,201.9103
48,157.4286,0,0,10,Arrow,-4.379626,3.239259,7.300809,199.5697
48,157.5295,0,0,10,Arrow,-4.300292,3.239205,7.093674,197.1338
48,157.6332,0,0,10,Arrow,-4.210837,3.239049,6.88723,194.7642
48,157.7341,0,0,10,Arrow,-4.118545,3.238905,6.69293,192.6953
48,157.8364,0,0,10,Arrow,-4.020205,3.238233,6.499004,188.7108
48,157.9579,0,0,10,Arrow,-3.914074,3.236212,6.267734,185.2427
48,158.076,0,0,10,Arrow,-3.815005,3.233803,6.039383,183.6288
48,158.1915,0,0,10,Arrow,-3.71984,3.232709,5.813493,183.0551
48,158.305,0,0,10,Arrow,-3.626842,3.23094,5.589436,183.1121
48,158.4207,0,0,10,Arrow,-3.538964,3.23255,5.355207,183.0806
48,158.5329,0,0,10,Arrow,-3.476496,3.236132,5.12061,182.3077
48,158.6452,0,0,10,Arrow,-3.427755,3.239029,4.9328,182.1452
48,158.754,0,0,10,Arrow,-3.410786,3.23932,4.93999,181.6025
48,158.8608,0,0,10,Arrow,-3.393436,3.241048,4.945791,181.1296
48,158.9698,0,0,10,Arrow,-3.374117,3.241621,4.950872,180.0329
48,159.0777,0,0,10,Arrow,-3.354994,3.240545,4.953922,177.6787
48,159.1824,0,0,10,Arrow,-3.152173,3.2403,4.888618,173.2066
48,159.2893,0,0,10,Arrow,-2.915605,3.240122,4.793909,165.0386
48,159.4005,0,0,10,Arrow,-2.676998,3.241017,4.693606,154.6446
48,159.5123,0,0,10,Arrow,-2.451542,3.23824,4.61217,144.1871
48,159.6183,0,0,10,Arrow,-2.443324,3.237171,4.594422,135.103
48,159.7219,0,0,10,Arrow,-2.453888,3.237331,4.579589,125.0804
48,159.8263,0,0,10,Arrow,-2.462865,3.236753,4.571009,116.2711
48,159.9303,0,0,10,Arrow,-2.468114,3.235307,4.570117,106.186
48,160.0496,0,0,10,Arrow,-2.471334,3.231647,4.583323,95.12838
48,160.1682,0,0,10,Arrow,-2.475757,3.228586,4.610479,84.15755
48,160.2774,0,0,10,Arrow,-2.482046,3.228152,4.64159,74.82176
48,160.3811,0,0,10,Arrow,-2.487962,3.229406,4.670605,67.0575
48,160.4921,0,0,10,Arrow,-2.495425,3.226113,4.700673,59.18836
48,160.6013,0,0,10,Arrow,-2.502208,3.223969,4.725683,52.4459
48,160.7155,0,0,10,Arrow,-2.507536,3.227016,4.743626,43.85386
48,160.8244,0,0,10,Arrow,-2.50959,3.225958,4.752916,36.27384
48,160.9383,0,0,10,Arrow,-2.50925,3.228195,4.756727,29.29348
48,161.0423,0,0,10,Arrow,-2.507254,3.22784,4.758556,22.85321
48,161.1609,0,0,10,Arrow,-2.504771,3.225171,4.758895,17.68401
48,161.2715,0,0,10,Arrow,-2.50487,3.223192,4.759655,10.47452
48,161.3837,0,0,10,Arrow,-2.506313,3.221801,4.758339,4.434573
48,161.4897,0,0,10,Arrow,-2.509813,3.221836,4.757401,358.416
48,161.5995,0,0,10,Arrow,-2.515162,3.222289,4.756686,349.3002
48,161.7128,0,0,10,Arrow,-2.524236,3.220908,4.757924,338.5901
48,161.817,0,0,10,Arrow,-2.540295,3.221757,4.758128,332.829
48,161.9214,0,0,10,Arrow,-2.56629,3.219174,4.752269,327.3294
48,162.025,0,0,10,Arrow,-2.587241,3.220843,4.751881,324.341
48,162.1263,0,0,10,Arrow,-2.602505,3.222027,4.753212,322.3143
48,162.2297,0,0,10,Arrow,-2.61175,3.227499,4.760335,321.1675
48,162.3325,0,0,10,Arrow,-2.758913,3.230831,4.883459,320.7458
48,162.4354,0,0,10,Arrow,-2.910239,3.240424,5.055037,322.7436
48,162.5377,0,0,10,Arrow,-3.02692,3.243606,5.243244,324.9091
48,162.6379,0,0,10,Arrow,-3.120361,3.244322,5.438521,325.4601
48,162.7425,0,0,10,Arrow,-3.199142,3.246694,5.645942,327.151
48,162.8588,0,0,10,Arrow,-3.272486,3.249612,5.882603,329.9064
48,162.9717,0,0,10,Arrow,-3.330457,3.252493,6.115278,333.3745
48,163.0867,0,0,10,Arrow,-3.382874,3.253147,6.353789,335.256
48,163.195,0,0,10,Arrow,-3.429276,3.253845,6.581354,336.9677
48,163.2956,0,0,10,Arrow,-3.478266,3.25457,6.793973,337.6261
48,163.4058,0,0,10,Arrow,-3.632555,3.251719,6.979961,333.7434
48,163.5073,0,0,10,Arrow,-3.82677,3.248587,7.102422,326.8627
48,163.6202,0,0,10,Arrow,-4.062539,3.247765,7.19895,321.8365
48,163.7343,0,0,10,Arrow,-4.306004,3.247116,7.278561,319.13
48,163.8362,0,0,10,Arrow,-4.521317,3.246292,7.352728,317.8631
48,163.9363,0,0,10,Arrow,-4.705666,3.244391,7.475167,317.1583
48,164.0524,0,0,10,Arrow,-4.874775,3.24284,7.673244,316.9695
48,164.1669,0,0,10,Arrow,-5.023582,3.241754,7.882342,316.9261
48,164.2684,0,0,10,Arrow,-5.149849,3.241024,8.071134,316.4498
48,164.3693,0,0,10,Arrow,-5.279166,3.241699,8.256186,315.9276
48,164.4854,0,0,10,Arrow,-5.440943,3.241164,8.459055,314.9508
48,164.5863,0,0,10,Arrow,-5.612244,3.239447,8.605826,314.682
48,164.7023,0,0,10,Arrow,-5.815647,3.238935,8.764502,314.7367
48,164.8159,0,0,10,Arrow,-6.017933,3.238212,8.914342,314.6385
48,164.932,0,0,10,Arrow,-6.227332,3.237302,9.063253,314.5068
48,165.0446,0,0,10,Arrow,-6.432062,3.236411,9.20549,314.1456
48,165.1543,0,0,10,Arrow,-6.631042,3.235444,9.343413,313.5431
48,165.262,0,0,10,Arrow,-6.82279,3.23493,9.483951,313.571
48,165.3642,0,0,10,Arrow,-7.003501,3.234878,9.619052,313.7534
48,165.4763,0,0,10,Arrow,-7.200522,3.234481,9.769288,314.0842
48,165.5875,0,0,10,Arrow,-7.393715,3.233824,9.922542,314.2276
48,165.6992,0,0,10,Arrow,-7.586082,3.233438,10.07947,314.4768
48,165.8113,0,0,10,Arrow,-7.777905,3.232833,10.23881,314.92
48,165.9227,0,0,10,Arrow,-7.967427,3.232529,10.39838,315.2107
48,166.0351,0,0,10,Arrow,-8.157943,3.232205,10.56032,315.3372
48,166.1464,0,0,10,Arrow,-8.345548,3.232094,10.72186,315.5098
48,166.2576,0,0,10,Arrow,-8.468488,3.232019,10.84118,315.7381
48,166.3686,0,0,10,Arrow,-8.468989,3.232021,10.84256,315.9777
48,166.4798,0,0,10,Arrow,-8.469607,3.232063,10.84277,316.2466
48,166.5908,0,0,10,Arrow,-8.497171,3.231876,10.88101,316.4595
48,166.702,0,0,10,Arrow,-8.624673,3.231681,11.08883,316.5925
48,166.8124,0,0,10,Arrow,-8.752186,3.23171,11.29595,316.4905
48,166.9232,0,0,10,Arrow,-8.88211,3.231443,11.50506,316.3086
48,167.034,0,0,10,Arrow,-9.012984,3.231058,11.71345,316.0916
48,167.1453,0,0,10,Arrow,-9.146695,3.231002,11.92044,315.6593
48,167.2563,0,0,10,Arrow,-9.281358,3.230673,12.12503,315.3234
48,167.3676,0,0,10,Arrow,-9.417949,3.230363,12.32802,315.0303
48,167.4786,0,0,10,Arrow,-9.56692,3.230147,12.52029,314.731
48,167.5898,0,0,10,Arrow,-9.706567,3.230052,12.62278,314.3729
48,167.7012,0,0,10,Arrow,-9.710322,3.23037,12.61966,313.809
48,167.8124,0,0,10,Arrow,-9.711787,3.230825,12.61595,313.1131
48,167.9227,0,0,10,Arrow,-9.713157,3.230957,12.61268,312.1517
48,168.0338,0,0,10,Arrow,-9.714791,3.230927,12.60998,311.0301
48,168.1447,0,0,10,Arrow,-9.715695,3.230455,12.60892,310.4517
48,168.2557,0,0,10,Arrow,-9.715581,3.229897,12.60978,310.3677
48,168.3808,1,2,14,Arrow,14.19079,2.947286,14.65572,310.3924
48,168.4828,1,2,14,Arrow,14.19095,2.94737,14.65664,310.3983
48,168.5867,1,2,14,Arrow,14.19034,2.947342,14.65766,310.2873
48,168.6945,1,2,14,Arrow,14.18757,2.948117,14.65721,308.5214
48,168.8051,1,2,14,Arrow,14.1818,2.94843,14.65364,304.187
48,168.9061,1,2,14,Arrow,14.1769,2.949321,14.64928,299.8817
48,169.0236,1,2,14,Arrow,14.17221,2.950144,14.64305,293.6436
48,169.1296,1,2,14,Arrow,14.16904,2.950365,14.63722,286.9596
48,169.2426,1,2,14,Arrow,14.16631,2.948483,14.63001,278.0888
48,169.3445,1,2,14,Arrow,14.16213,2.946132,14.61919,268.7809
48,169.445,1,2,14,Arrow,14.15619,2.946189,14.60202,260.1194
48,169.5529,1,2,14,Arrow,14.15099,2.94109,14.57172,250.8085
48,169.6825,1,2,14,Arrow,14.15001,2.9346,14.52352,237.7238
48,169.805,1,2,14,Arrow,14.15051,2.929061,14.49488,228.8692
48,169.9342,1,2,14,Arrow,14.14648,2.934496,14.47626,220.5986
48,170.064,1,2,14,Arrow,14.13831,3.219422,14.46635,216.4713
48,170.1953,1,2,14,Arrow,13.93492,3.22344,14.33704,215.2294
48,170.2991,1,2,14,Arrow,13.71598,3.224456,14.27851,214.4556
48,170.4007,1,2,14,Arrow,13.49446,3.22223,14.27673,213.0059
48,170.5011,1,2,14,Arrow,13.28408,3.220835,14.32714,211.3302
48,170.6015,1,2,14,Arrow,13.08465,3.222974,14.41032,210.318
48,170.7342,1,2,14,Arrow,12.88504,3.224524,14.57084,209.2898
48,170.8676,1,2,14,Arrow,12.88771,3.224869,14.58548,207.1334
48,170.9985,1,2,14,Arrow,12.89518,3.224631,14.38555,203.4983
48,171.0986,1,2,14,Arrow,12.96763,3.224975,14.17402,200.3885
48,171.231,1,2,14,Arrow,13.09381,3.224106,13.90859,198.0924
48,171.3614,1,2,14,Arrow,13.22604,3.22368,13.65347,197.5997
48,171.4873,1,2,14,Arrow,13.31653,3.223935,13.42548,198.1626
48,171.6079,1,2,14,Arrow,13.30821,3.22325,13.42729,199.1221
48,171.7254,1,2,14,Arrow,13.24885,3.223819,13.5548,200.8799
48,171.8475,1,2,14,Arrow,13.15592,3.223647,13.82123,202.6151
48,171.9805,1,2,14,Arrow,13.07973,3.225168,14.114,203.8527
48,172.1114,1,2,14,Arrow,13.00685,3.226209,14.39626,204.7491
48,172.2116,1,2,14,Arrow,12.92553,3.226918,14.55904,205.4578
48,172.3142,1,2,14,Arrow,12.74423,3.227354,14.52398,206.2902
48,172.4446,1,2,14,Arrow,12.45962,3.226693,14.4664,207.12
48,172.5708,1,2,14,Arrow,12.18781,3.226059,14.41311,207.6666
48,172.6908,1,2,14,Arrow,11.93178,3.226482,14.36807,207.7197
48,172.8094,1,2,14,Arrow,11.68066,3.227756,14.32671,207.8965
48,172.9322,1,2,14,Arrow,11.42492,3.229604,14.27177,207.2721
48,173.0506,1,2,14,Arrow,11.26827,3.231503,14.19296,205.9542
48,173.1685,1,2,14,Arrow,11.26989,3.232434,14.17823,205.2735
48,173.2838,1,2,14,Arrow,11.28191,3.233254,14.18609,204.3612
48,173.4011,1,2,14,Arrow,11.2919,3.234877,14.19481,203.0821
48,173.5161,1,2,14,Arrow,11.2997,3.235543,14.20573,202.1734
48,173.6301,1,2,14,Arrow,11.30384,3.237004,14.21835,201.89
48,173.7456,1,2,14,Arrow,11.30347,3.236925,14.22788,201.4879
48,173.8588,1,2,14,Arrow,11.3011,3.23637,14.23635,201.1306
48,173.972,1,2,14,Arrow,11.29759,3.235485,14.24349,200.0669
48,174.0849,1,2,14,Arrow,11.29326,3.234083,14.24882,197.6559
48,174.1963,1,2,14,Arrow,11.28867,3.232125,14.25237,194.0721
48,174.3087,1,2,14,Arrow,11.28736,3.231056,14.25086,189.3856
48,174.4292,1,2,14,Arrow,11.29621,3.226236,14.24631,184.434
48,174.5466,1,2,14,Arrow,11.31366,3.225121,14.23906,180.0212
48,174.6604,1,2,14,Arrow,11.33229,3.229439,14.22927,176.549
48,174.7714,1,2,14,Arrow,11.35311,3.22676,14.22111,173.4214
48,174.8861,1,2,14,Arrow,11.37213,3.224627,14.21342,170.702
48,174.9997,1,2,14,Arrow,11.38141,3.22678,14.20485,168.3324
48,175.1143,1,2,14,Arrow,11.3806,3.227466,14.19654,167.1853
48,175.2284,1,2,14,Arrow,11.37254,3.228889,14.18959,167.7592
48,175.3449,1,2,14,Arrow,11.3326,3.228696,14.09307,168.7044
48,175.4582,1,2,14,Arrow,11.20227,3.229126,13.87613,169.8358
48,175.5719,1,2,14,Arrow,11.07498,3.228202,13.6548,170.2603
48,175.6832,1,2,14,Arrow,10.95102,3.229908,13.4414,171.252
48,175.7909,1,2,14,Arrow,10.83384,3.230644,13.23999,172.1192
48,175.8946,1,2,14,Arrow,10.72467,3.230381,13.0524,172.5168
48,175.9963,1,2,14,Arrow,10.6223,3.231257,12.87676,173.1028
48,176.1166,1,2,14,Arrow,10.50139,3.231301,12.67593,173.9023
48,176.2318,1,2,14,Arrow,10.38628,3.231396,12.48787,173.9855
48,176.3407,1,2,14,Arrow,10.32247,3.230947,12.3461,173.4402
48,176.4441,1,2,14,Arrow,10.28367,3.231486,12.23091,172.733
48,176.5632,1,2,14,Arrow,10.24223,3.23219,12.09925,172.1515
48,176.6804,1,2,14,Arrow,10.23165,3.23247,12.0348,170.5466
48,176.7938,1,2,14,Arrow,10.23409,3.232813,12.03988,169.4539
48,176.9042,1,2,14,Arrow,10.23557,3.23299,12.04374,168.6225
48,177.012,1,2,14,Arrow,10.23404,3.233361,12.02082,168.3947
48,177.1189,1,2,14,Arrow,10.21874,3.23363,11.81144,168.1723
48,177.2218,1,2,14,Arrow,10.22682,3.23319,11.65036,168.0085
48,177.3257,1,2,14,Arrow,10.22414,3.23281,11.64532,167.7177
48,177.4261,1,2,14,Arrow,10.22194,3.232095,11.64018,167.4738
48,177.5263,1,2,14,Arrow,10.21976,3.231755,11.63501,167.3845
48,177.6279,1,2,14,Arrow,10.21786,3.231097,11.62915,167.157
48,177.7288,1,2,14,Arrow,10.21603,3.230642,11.62367,167.1398
48,177.8925,2,0,6,Arrow,-4.307779,2.938652,8.533617,167.167
48,178.0083,2,0,6,Arrow,-4.307948,2.938363,8.530438,167.209
48,178.118,2,0,6,Arrow,-4.307051,2.938558,8.528216,167.155
48,178.2275,2,0,6,Arrow,-4.306124,2.939118,8.526432,166.8566
48,178.3377,2,0,6,Arrow,-4.304778,2.939634,8.524694,166.5119
48,178.446,2,0,6,Arrow,-4.304151,2.940179,8.523122,166.3439
48,178.5539,2,0,6,Arrow,-4.303902,2.939901,8.521959,166.0878
48,178.6626,2,0,6,Arrow,-4.301756,2.940425,8.52129,164.6266
48,178.7693,2,0,6,Arrow,-4.295428,2.94096,8.521708,159.2491
48,178.874,2,0,6,Arrow,-4.288424,2.941191,8.522968,153.3108
48,178.9939,2,0,6,Arrow,-4.281107,2.940778,8.52545,147.0798
48,179.0989,2,0,6,Arrow,-4.273165,2.940872,8.528814,141.0035
48,179.203,2,0,6,Arrow,-4.265398,2.940348,8.533662,135.3804
48,179.33,2,0,6,Arrow,-4.251839,2.938844,8.543316,126.6759
48,179.4325,2,0,6,Arrow,-4.239321,2.938966,8.551952,120.9542
48,179.5325,2,0,6,Arrow,-4.225756,2.939006,8.561294,116.112
48,179.6396,2,0,6,Arrow,-4.212041,2.93789,8.570476,112.1379
48,179.7412,2,0,6,Arrow,-4.205659,2.942035,8.572931,108.7288
48,179.863,2,0,6,Arrow,-4.206582,2.942462,8.570578,105.7482
48,179.9831,2,0,6,Arrow,-4.21344,2.944186,8.563535,103.1894
48,180.1014,2,0,6,Arrow,-4.219345,2.943813,8.555352,101.4861
48,180.2209,2,0,6,Arrow,-4.22649,2.943333,8.552486,101.2887
48,180.3411,2,0,6,Arrow,-4.232481,2.943381,8.560184,100.8919
48,180.4591,2,0,6,Arrow,-4.236767,2.945719,8.577934,100.5774
48,180.5773,2,0,6,Arrow,-4.238832,2.944188,8.598983,100.8587
48,180.6965,2,0,6,Arrow,-4.238653,2.942572,8.625827,101.6205
48,180.8149,2,0,6,Arrow,-4.236692,2.941328,8.649736,102.9335
48,180.9305,2,0,6,Arrow,-4.237092,2.940792,8.664822,103.5663
48,181.0456,2,0,6,Arrow,-4.238033,2.941252,8.674297,103.4875
48,181.1611,2,0,6,Arrow,-4.189799,3.23519,8.652334,103.5839
48,181.2796,2,0,6,Arrow,-4.014737,3.235757,8.556247,103.6321
48,181.397,2,0,6,Arrow,-3.861288,3.234693,8.470789,103.5132
48,181.5121,2,0,6,Arrow,-3.857725,3.23579,8.469145,103.2111
48,181.6277,2,0,6,Arrow,-3.854896,3.235411,8.467152,103.3168
48,181.7447,2,0,6,Arrow,-3.786,3.235401,8.427961,103.5047
48,181.8611,2,0,6,Arrow,-3.59316,3.23584,8.316267,103.6652
48,181.9763,2,0,6,Arrow,-3.465357,3.23622,8.241812,103.7456
48,182.0876,2,0,6,Arrow,-3.46344,3.236542,8.239531,103.8061
48,182.197,2,0,6,Arrow,-3.367837,3.236429,8.185732,103.7885
48,182.308,2,0,6,Arrow,-3.156084,3.236066,8.063297,103.8527
48,182.4173,2,0,6,Arrow,-2.948819,3.236181,7.941101,103.9783
48,182.5272,2,0,6,Arrow,-2.740748,3.235946,7.817636,104.0513
48,182.6417,2,0,6,Arrow,-2.523899,3.236255,7.690168,103.898
48,182.7582,2,0,6,Arrow,-2.303649,3.236155,7.561641,103.5975
48,182.8788,2,0,6,Arrow,-2.088838,3.236261,7.438402,103.2234
48,182.9937,2,0,6,Arrow,-1.989472,3.236477,7.38314,102.9509
48,183.1125,2,0,6,Arrow,-1.992165,3.236443,7.383732,102.5023
48,183.2283,2,0,6,Arrow,-1.994792,3.23666,7.38464,102.2821
48,183.345,2,0,6,Arrow,-1.997482,3.23688,7.385394,102.0795
48,183.4592,2,0,6,Arrow,-1.998406,3.237357,7.385519,101.9487
48,183.5751,2,0,6,Arrow,-1.849964,3.237084,7.308187,101.8355
48,183.6918,2,0,6,Arrow,-1.620756,3.236606,7.185283,101.5957
48,183.8049,2,0,6,Arrow,-1.397314,3.235778,7.065996,101.5133
48,183.9233,2,0,6,Arrow,-1.248121,3.235478,6.991096,101.1959
48,184.037,2,0,6,Arrow,-1.243951,3.234711,6.990401,100.8269
48,184.152,2,0,6,Arrow,-1.231859,3.234301,6.986015,100.7388
48,184.2676,2,0,6,Arrow,-1.026922,3.233931,6.886714,100.5305
48,184.3815,2,0,6,Arrow,-0.8332882,3.233459,6.792434,100.3507
48,184.4944,2,0,6,Arrow,-0.8277388,3.233312,6.791065,100.1042
48,184.607,2,0,6,Arrow,-0.8271055,3.233007,6.791551,99.91706
48,184.7186,2,0,6,Arrow,-0.8273935,3.23278,6.791686,99.9444
48,184.8311,2,0,6,Arrow,-0.8275251,3.232652,6.791686,99.92759
48,184.9438,2,0,6,Arrow,-0.8274097,3.232676,6.791365,99.90388
48,185.0551,2,0,6,Arrow,-0.8268375,3.232612,6.790792,99.89157
48,185.1652,2,0,6,Arrow,-0.8263664,3.232366,6.790433,99.849
48,185.2752,2,0,6,Arrow,-0.8260212,3.232353,6.789827,99.86478
48,185.3847,2,0,6,Arrow,-0.8252993,3.231894,6.788453,99.99956
48,185.492,2,0,6,Arrow,-0.8804102,3.231683,6.719961,100.0338
48,185.6012,2,0,6,Arrow,-0.9999771,3.231457,6.569242,100.0979
48,185.712,2,0,6,Arrow,-1.148648,3.231385,6.39281,100.1288
48,185.8206,2,0,6,Arrow,-1.312686,3.231445,6.234938,100.069
48,185.9352,2,0,6,Arrow,-1.356369,3.231815,6.207851,100.0809
48,186.0475,2,0,6,Arrow,-1.357657,3.231812,6.20519,99.95219
48,186.1575,2,0,6,Arrow,-1.455559,3.231764,6.112835,99.76607
48,186.2682,2,0,6,Arrow,-1.643114,3.23162,5.959604,99.67239
48,186.3789,2,0,6,Arrow,-1.829268,3.23126,5.80452,99.55212
48,186.4898,2,0,6,Arrow,-2.001722,3.230732,5.633334,99.40763
48,186.6003,2,0,6,Arrow,-2.149955,3.230544,5.44203,99.15608
48,186.7113,2,0,6,Arrow,-2.243931,3.230331,5.264987,98.78938
48,186.8232,2,0,6,Arrow,-2.183024,3.230145,5.114523,98.45506
48,186.9371,2,0,6,Arrow,-2.058454,3.229848,4.901674,98.01104
48,187.0496,2,0,6,Arrow,-1.92119,3.22973,4.695224,97.42295
48,187.1589,2,0,6,Arrow,-1.772659,3.229349,4.505335,96.57475
48,187.2713,2,0,6,Arrow,-1.616933,3.229047,4.314161,95.63216
48,187.3801,2,0,6,Arrow,-1.460634,3.22946,4.135028,94.046
48,187.4899,2,0,6,Arrow,-1.289436,3.229613,4.009254,91.45688
48,187.598,2,0,6,Arrow,-1.108981,3.229606,4.096984,87.93785
48,187.7011,2,0,6,Arrow,-0.9642777,3.22996,4.249939,84.78049
48,187.8211,2,0,6,Arrow,-0.9674821,3.230715,4.256021,81.99305
48,187.9396,2,0,6,Arrow,-0.9715781,3.230789,4.259269,80.81178
48,188.0412,2,0,6,Arrow,-0.9760303,3.231138,4.260925,80.44684
48,188.1416,2,0,6,Arrow,-0.979804,3.231586,4.2617,80.60758
48,188.2428,2,0,6,Arrow,-0.9827261,3.23225,4.26248,80.53461
48,188.3441,2,0,6,Arrow,-0.9847293,3.232475,4.264085,79.99432
48,188.4469,2,0,6,Arrow,-0.9859962,3.232571,4.267757,78.48363
48,188.5504,2,0,6,Arrow,-0.9864612,3.232881,4.273594,76.10081
48,188.6519,2,0,6,Arrow,-0.9866705,3.233322,4.282861,72.93992
48,188.7538,2,0,6,Arrow,-0.9862089,3.23222,4.291006,70.41662
48,188.8595,2,0,6,Arrow,-0.9837279,3.22983,4.296019,68.12246
48,188.9667,2,0,6,Arrow,-0.9766202,3.23153,4.295046,66.16549
48,189.0745,2,0,6,Arrow,-0.9679003,3.229198,4.287331,63.83925
48,189.1866,2,0,6,Arrow,-0.9591465,3.229767,4.274571,61.63331
48,189.2977,2,0,6,Arrow,-0.9527493,3.229162,4.25886,60.29102
48,189.4104,2,0,6,Arrow,-0.8586159,3.229913,4.278724,59.77338
48,189.525,2,0,6,Arrow,-0.6231794,3.228123,4.335456,59.51395
48,189.6384,2,0,6,Arrow,-0.3902168,3.230227,4.398807,59.35297
48,189.7562,2,0,6,Arrow,-0.1835032,3.229575,4.468792,58.95476
48,189.877,2,0,6,Arrow,-0.1777353,3.229933,4.477743,58.70505
48,189.9938,2,0,6,Arrow,-0.02821159,3.230007,4.569224,58.95116
48,190.1122,2,0,6,Arrow,0.1978488,3.230163,4.690984,59.31313
48,190.2291,2,0,6,Arrow,0.4070559,3.230303,4.807965,59.29871
48,190.3438,2,0,6,Arrow,0.4021683,3.230618,4.808701,59.46452
48,190.4587,2,0,6,Arrow,0.3967032,3.23095,4.808034,59.3523
48,190.5739,2,0,6,Arrow,0.3910427,3.231742,4.807184,59.49284
48,190.6904,2,0,6,Arrow,0.3855114,3.232784,4.806739,59.42056
48,190.8057,2,0,6,Arrow,0.3835673,3.232868,4.999236,58.94705
48,190.918,2,0,6,Arrow,0.3823686,3.232861,5.246574,58.52907
48,191.0291,2,0,6,Arrow,0.3890066,3.233511,5.491682,58.60821
48,191.1429,2,0,6,Arrow,0.4125319,3.233214,5.725595,58.84469
48,191.2551,2,0,6,Arrow,0.4441237,3.23272,5.801161,59.30007
48,191.367,2,0,6,Arrow,0.4505849,3.231503,5.801027,60.20884
48,191.4766,2,0,6,Arrow,0.4561951,3.230634,5.800505,61.3796
48,191.589,2,0,6,Arrow,0.4610786,3.230134,5.800804,62.37738
48,191.7012,2,0,6,Arrow,0.4656131,3.22926,5.801804,63.18467
48,191.8146,2,0,6,Arrow,0.3968048,3.228432,5.680586,63.71873
48,191.9258,2,0,6,Arrow,0.2620788,3.227862,5.481099,64.10395
48,192.036,2,0,6,Arrow,0.2059464,3.227649,5.403739,64.34619
48,192.1443,2,0,6,Arrow,0.207243,3.228078,5.407266,64.43127
48,192.2517,2,0,6,Arrow,0.2087927,3.227547,5.409849,64.56658
48,192.3589,2,0,6,Arrow,0.2111111,3.227366,5.41218,65.08231
48,192.4665,2,0,6,Arrow,0.2088385,3.227179,5.407164,65.36587
48,192.5712,2,0,6,Arrow,0.1314783,3.226992,5.229218,65.65273
48,192.6782,2,0,6,Arrow,0.03727293,3.226532,5.081767,65.84509
48,192.7852,2,0,6,Arrow,0.03887367,3.226733,5.082332,65.91901
48,192.8907,2,0,6,Arrow,0.04069042,3.226922,5.082972,65.99781
48,192.9974,2,0,6,Arrow,0.0314765,3.226928,5.073261,66.02334
48,193.1044,2,0,6,Arrow,-0.1376667,3.226921,4.92979,66.06298
48,193.2112,2,0,6,Arrow,-0.3039026,3.227104,4.792602,66.17017
48,193.3189,2,0,6,Arrow,-0.3272853,3.227399,4.772859,66.17722
48,193.4243,2,0,6,Arrow,-0.3267107,3.227386,4.773671,66.18692
48,193.5286,2,0,6,Arrow,-0.3255091,3.227233,4.774692,66.17502
48,193.6345,2,0,6,Arrow,-0.3244286,3.227277,4.775053,66.39256
48,193.7386,2,0,6,Arrow,-0.1971483,3.227291,4.757461,66.51757
48,193.8472,2,0,6,Arrow,0.03622627,3.22714,4.704821,66.6213
48,193.9559,2,0,6,Arrow,0.2692413,3.22735,4.651834,66.54091
48,194.0656,2,0,6,Arrow,0.5041745,3.227433,4.599893,66.27977
48,194.1727,2,0,6,Arrow,0.7361224,3.227819,4.568547,65.95467
48,194.2813,2,0,6,Arrow,0.9722879,3.228161,4.577625,65.6952
48,194.3926,2,0,6,Arrow,1.212296,3.22837,4.61229,65.1665
48,194.5038,2,0,6,Arrow,1.451572,3.228766,4.651987,64.52637
48,194.6151,2,0,6,Arrow,1.623592,3.229312,4.712089,63.81762
48,194.7271,2,0,6,Arrow,1.63087,3.22962,4.720111,63.20008
48,194.8386,2,0,6,Arrow,1.626931,3.229753,4.719318,62.87146
48,194.9495,2,0,6,Arrow,1.623022,3.2302,4.718334,62.73851
48,195.062,2,0,6,Arrow,1.619263,3.230384,4.717045,62.69666
48,195.174,2,0,6,Arrow,1.616745,3.230889,4.716115,62.63103
48,195.2849,2,0,6,Arrow,1.61562,3.230821,4.715626,62.50137
48,195.3949,2,0,6,Arrow,1.61563,3.230423,4.715181,62.47069
48,195.5071,2,0,6,Arrow,1.616417,3.230048,4.714264,62.58997
