PID,Time,TrialIndex,SpawnIndex,AudioIndex,AudioAngle,Angle Error,Distance,Response Time,Visualisation
10,619.7645,8,0,9,5.892988,5.892988,0.6234555,14.18036,Arrow
10,636.0248,9,4,0,353.7464,6.253601,0.6491944,16.26038,Arrow
10,746.4338,11,3,9,185.0789,174.9211,0.8830894,11.75348,Radar
10,762.406,12,0,1,355.8626,4.13739,0.6413766,15.97223,Radar
10,777.389,13,3,7,316.7144,43.28564,0.675869,14.98297,Radar
10,794.2625,14,0,6,252.8988,107.1012,0.7875752,16.87354,Radar
10,803.8881,15,2,2,107.9597,107.9597,0.9432013,9.625549,Radar
10,826.4812,16,5,5,54.96903,54.96903,0.6778413,22.59314,Radar
10,852.4391,17,2,6,163.1381,163.1381,1.294911,25.95795,Radar
10,867.7833,18,5,6,337.4236,22.57635,1.848591,15.34412,Radar
10,883.9234,19,4,9,198.9505,161.0495,0.9259999,16.14014,Radar
10,1017.242,21,2,9,349.2197,10.7803,1.550889,14.92053,Lights
10,1042.88,22,0,2,346.7595,13.24051,2.630566,25.63727,Lights
10,1061.837,23,4,5,346.157,13.84302,1.107268,18.95728,Lights
10,1088.728,24,3,2,350.8942,9.105835,4.236758,26.89148,Lights
10,1120.943,25,2,8,27.17712,27.17712,5.878876,32.21436,Lights
10,1131.27,26,4,7,349.2415,10.75848,0.9823785,10.32764,Lights
10,1152.782,27,4,3,335.8795,24.12048,1.115444,21.51147,Lights
10,1165.296,28,4,4,355.827,4.173035,1.921269,12.51379,Lights
10,1181.978,29,1,1,9.9296,9.9296,1.43183,16.68274,Lights
10,1303.453,31,3,5,295.4547,64.54526,0.7204,16.85718,Arrow & Radar
10,1322.343,32,0,5,113.8376,113.8376,0.6052334,18.89001,Arrow & Radar
10,1336.37,33,0,8,24.16535,24.16535,0.5551407,14.02661,Arrow & Radar
10,1348.985,34,0,3,135.9462,135.9462,0.8304181,12.61597,Arrow & Radar
10,1366.541,35,3,3,205.3313,154.6687,0.8432164,17.55554,Arrow & Radar
10,1384.359,36,1,8,1.640056,1.640056,0.5511582,17.81799,Arrow & Radar
10,1418.687,37,0,4,280.739,79.26105,0.9526843,34.32825,Arrow & Radar
10,1429.938,38,2,5,84.75769,84.75769,0.9055115,11.25073,Arrow & Radar
10,1452.633,39,5,1,13.95268,13.95268,0.6929505,22.69458,Arrow & Radar
10,1590.317,41,5,8,344.6149,15.38513,0.7648867,10.34656,Arrow & Lights
10,1599.734,42,4,8,357.8835,2.116547,0.6825969,9.416504,Arrow & Lights
10,1624.483,43,3,4,41.28212,41.28212,0.6540111,24.74902,Arrow & Lights
10,1635.964,44,1,9,31.11601,31.11601,0.7373728,11.48132,Arrow & Lights
10,1654.214,45,4,2,193.4496,166.5504,1.270381,18.25012,Arrow & Lights
10,1668.969,46,2,4,151.4006,151.4006,1.055199,14.75525,Arrow & Lights
10,1680.664,47,1,2,237.9499,122.0501,0.9983265,11.69507,Arrow & Lights
10,1696.934,48,1,6,32.57618,32.57618,0.6766299,16.26953,Arrow & Lights
10,1712.789,49,2,0,181.3358,178.6642,0.9460078,15.85474,Arrow & Lights
10,1867.016,51,2,1,78.62138,78.62138,0.7419574,9.321777,Lights & Radar
10,1879.902,52,0,0,66.12424,66.12424,0.9003107,12.88623,Lights & Radar
10,1904.585,53,2,7,354.6756,5.324371,0.6078426,24.68262,Lights & Radar
10,1920.583,54,5,0,191.2759,168.7241,0.8241702,15.99805,Lights & Radar
10,1930.555,55,5,4,14.1786,14.1786,0.6093523,9.972534,Lights & Radar
10,1945.57,56,1,3,321.9453,38.05472,0.6785047,15.01465,Lights & Radar
10,1958.999,57,2,3,293.4989,66.50107,0.7256249,13.42871,Lights & Radar
10,1973.096,58,1,0,150.6031,150.6031,1.035142,14.09729,Lights & Radar
10,1990.763,59,3,0,320.2759,39.72409,0.7588818,17.66687,Lights & Radar
12,141.5923,1,2,3,113.3716,113.3716,1.060939,22.57085,Arrow
12,172.4665,2,5,9,9.645412,9.645412,0.6767347,30.87422,Arrow
12,187.7446,3,0,2,140.2825,140.2825,1.002959,15.27815,Arrow
12,200.5635,4,2,9,330.1198,29.88025,0.671901,12.81886,Arrow
12,225.0612,5,2,6,26.11794,26.11794,0.6838703,24.4977,Arrow
12,243.2445,6,1,0,0.9713302,0.9713302,0.6628509,18.18327,Arrow
12,264.2124,7,2,7,328.6714,31.32864,0.8017791,20.96791,Arrow
12,289.6305,8,5,6,107.607,107.607,0.7185643,25.41815,Arrow
12,308.1469,9,0,0,345.5619,14.43814,0.675442,18.51636,Arrow
12,450.0945,11,4,0,18.40734,18.40734,5.852056,3.80481,Lights
12,460.9699,12,3,2,11.30684,11.30684,6.066041,10.8754,Lights
12,522.8722,13,4,3,8.218434,8.218434,3.350264,61.90228,Lights
12,561.2998,14,5,5,3.786144,3.786144,6.023622,38.42761,Lights
12,576.3591,15,2,1,14.63831,14.63831,5.928411,15.05933,Lights
12,632.1058,16,0,9,356.0925,3.907501,6.256619,55.74664,Lights
12,654.1744,17,4,6,349.9212,10.0788,6.407616,22.0686,Lights
12,671.4667,18,2,5,29.68806,29.68806,5.546462,17.2923,Lights
12,716.902,19,1,7,24.37613,24.37613,5.855593,45.43536,Lights
12,834.2034,21,3,8,14.67124,14.67124,0.707004,31.94293,Radar
12,843.4244,22,4,7,296.0492,63.95081,0.7064855,9.221008,Radar
12,857.7427,23,1,1,187.9184,172.0816,0.7090626,14.31824,Radar
12,877.6146,24,0,1,189.0597,170.9403,0.9765949,19.87189,Radar
12,899.501,25,2,0,127.7677,127.7677,0.7021424,21.88641,Radar
12,910.8758,26,5,4,290.2597,69.74026,0.6989767,11.37482,Radar
12,920.2518,27,1,9,314.1967,45.80325,0.7181426,9.376038,Radar
12,938.2775,28,3,4,7.069544,7.069544,0.6952793,18.02563,Radar
12,953.4951,29,5,0,120.7122,120.7122,0.7056237,15.21765,Radar
12,1103.418,31,2,8,346.8982,13.10184,0.5089291,22.40125,Arrow & Radar
12,1110.887,32,0,3,357.4757,2.524261,0.7305676,7.46936,Arrow & Radar
12,1136.79,33,0,5,113.4483,113.4483,0.4837826,25.90283,Arrow & Radar
12,1154.617,34,5,7,206.9426,153.0574,0.490846,17.8269,Arrow & Radar
12,1170.58,35,0,8,356.7144,3.285583,0.4337202,15.96252,Arrow & Radar
12,1188.661,36,4,9,26.65807,26.65807,0.4617964,18.08105,Arrow & Radar
12,1206.243,37,4,2,23.05749,23.05749,0.4390848,17.58191,Arrow & Radar
12,1215.769,38,3,1,215.7639,144.2361,0.5033821,9.526123,Arrow & Radar
12,1231.894,39,0,7,346.4269,13.57312,0.4018731,16.12549,Arrow & Radar
12,1337.462,41,4,4,341.3994,18.60065,0.4521165,11.12244,Lights & Radar
12,1348.575,42,3,9,273.1625,86.83749,0.4924266,11.11316,Lights & Radar
12,1361.89,43,3,6,304.5335,55.46649,1.247905,13.31494,Lights & Radar
12,1372.598,44,3,5,246.8444,113.1556,0.4670103,10.70801,Lights & Radar
12,1379.239,45,1,4,293.2472,66.75284,0.6068006,6.640747,Lights & Radar
12,1387.028,46,2,2,176.7697,176.7697,0.4717662,7.789185,Lights & Radar
12,1413.256,47,5,2,190.1243,169.8757,0.4507513,26.22742,Lights & Radar
12,1434.793,48,4,1,274.5291,85.47095,0.4736559,21.53772,Lights & Radar
12,1451.573,49,1,5,255.97,104.03,0.4537414,16.77991,Lights & Radar
12,1615.447,51,1,8,356.3772,3.622772,0.4821644,17.70715,Arrow & Lights
12,1641.087,52,3,7,21.39171,21.39171,0.4470331,25.64014,Arrow & Lights
12,1662.99,53,1,6,140.6736,140.6736,0.4336968,21.90259,Arrow & Lights
12,1699.864,54,3,0,183.0232,176.9768,0.5684061,36.87451,Arrow & Lights
12,1754.365,55,0,4,256.5501,103.4499,0.4418903,54.5011,Arrow & Lights
12,1787.838,56,2,4,149.5491,149.5491,0.5301792,33.47241,Arrow & Lights
12,1808.864,57,4,5,147.8657,147.8657,0.4969787,21.02612,Arrow & Lights
12,1834.185,58,0,6,335.5684,24.43158,0.6293855,25.32153,Arrow & Lights
12,1852.075,59,1,2,35.2151,35.2151,0.3900504,17.88977,Arrow & Lights
13,123.0968,1,3,2,8.435622,8.435622,11.01899,36.40523,Lights
13,153.5233,2,3,3,359.6124,0.3876038,9.070477,30.42654,Lights
13,160.8011,3,2,4,339.3157,20.68427,21.41841,7.27774,Lights
13,186.7594,4,5,1,355.1692,4.830841,24.64489,25.95834,Lights
13,237.8171,5,4,4,20.19851,20.19851,14.57829,51.05772,Lights
13,241.1362,6,2,7,42.59103,42.59103,22.50128,3.319092,Lights
13,276.1251,7,5,7,340.1477,19.85226,12.33715,34.98888,Lights
13,278.5143,8,0,5,7.545408,7.545408,9.074629,2.389191,Lights
13,343.1615,9,2,9,25.26318,25.26318,27.80753,64.64722,Lights
13,459.4304,11,4,6,314.5979,45.4021,3.917316,31.01398,Arrow
13,512.1799,12,4,9,8.513628,8.513628,11.5461,52.74951,Arrow
13,542.6387,13,1,7,1.124215,1.124215,4.347271,30.45886,Arrow
13,561.9872,14,1,0,330.8376,29.16235,2.302549,19.34845,Arrow
13,597.9735,15,4,1,3.304292,3.304292,11.06374,35.98633,Arrow
13,612.6939,16,0,3,7.781422,7.781422,3.302674,14.7204,Arrow
13,624.8026,17,4,3,5.542049,5.542049,1.194033,12.1087,Arrow
13,637.1102,18,1,4,19.25083,19.25083,4.64367,12.30762,Arrow
13,651.6529,19,1,3,0.5513563,0.5513563,4.778567,14.54266,Arrow
13,781.7429,21,5,4,3.685743,3.685743,2.344042,12.0705,Radar
13,814.3234,22,2,6,349.7581,10.24188,5.758143,32.58044,Radar
13,838.7755,23,3,8,3.035102,3.035102,15.96663,24.45215,Radar
13,845.2358,24,3,1,359.0731,0.9269104,5.887306,6.460327,Radar
13,879.1102,25,5,5,353.2521,6.747925,4.677763,33.87433,Radar
13,897.8148,26,3,6,354.6498,5.35022,4.685949,18.70459,Radar
13,925.5043,27,0,1,358.8204,1.179596,25.08977,27.68958,Radar
13,932.7299,28,1,2,359.5734,0.4266357,4.543586,7.225586,Radar
13,956.4053,29,5,6,6.818812,6.818812,5.471117,23.67542,Radar
13,1068.251,31,5,9,356.0771,3.922852,11.04724,27.61206,Lights & Radar
13,1082.028,32,0,0,343.8609,16.13913,5.769969,13.77734,Lights & Radar
13,1093.694,33,5,0,1.29888,1.29888,13.94406,11.66589,Lights & Radar
13,1106.792,34,0,7,352.9704,7.029572,10.34145,13.09778,Lights & Radar
13,1113.498,35,5,8,356.2129,3.787109,17.39124,6.706055,Lights & Radar
13,1131.551,36,1,1,359.0572,0.9427795,8.825378,18.05347,Lights & Radar
13,1142.011,37,0,6,10.24162,10.24162,6.312825,10.45996,Lights & Radar
13,1151.701,38,0,2,354.6527,5.34729,8.973635,9.690308,Lights & Radar
13,1163.074,39,3,0,2.265538,2.265538,16.49822,11.37292,Lights & Radar
13,1262.047,41,4,7,11.43251,11.43251,7.549552,17.52832,Arrow & Radar
13,1277.267,42,0,4,4.997677,4.997677,11.48009,15.22034,Arrow & Radar
13,1287.698,43,1,6,6.85439,6.85439,11.10488,10.43018,Arrow & Radar
13,1299.337,44,5,3,19.87991,19.87991,10.1796,11.63916,Arrow & Radar
13,1311.487,45,2,0,8.418981,8.418981,21.18807,12.15063,Arrow & Radar
13,1327.406,46,1,9,4.098034,4.098034,6.677448,15.91895,Arrow & Radar
13,1341.626,47,2,8,1.583318,1.583318,25.5515,14.21973,Arrow & Radar
13,1354.584,48,4,8,23.21707,23.21707,12.05906,12.95837,Arrow & Radar
13,1368.67,49,5,2,8.929674,8.929674,24.7799,14.08533,Arrow & Radar
13,1489.993,51,4,5,2.68343,2.68343,8.803123,32.01367,Arrow & Lights
13,1501.399,52,2,5,340.011,19.98895,9.536204,11.4054,Arrow & Lights
13,1516.772,53,0,8,5.747671,5.747671,10.68868,15.37329,Arrow & Lights
13,1530.579,54,2,1,354.0606,5.939423,10.311,13.80713,Arrow & Lights
13,1537.176,55,1,5,1.956782,1.956782,9.705585,6.59729,Arrow & Lights
13,1540.88,56,3,5,1.128828,1.128828,5.850854,3.703979,Arrow & Lights
13,1544.103,57,3,7,2.904526,2.904526,17.02088,3.222412,Arrow & Lights
13,1548.385,58,2,2,356.805,3.194977,4.211833,4.282104,Arrow & Lights
13,1556.787,59,4,0,9.197609,9.197609,3.333601,8.402466,Arrow & Lights
