PID,Time,TrialIndex,SpawnIndex,AudioIndex,AudioAngle,absError,DistanceFromSource,ResponseTime,Visualisation
9,1165.333,27,0,13,350.1194,9.880554,1.601797,19.43542,2
9,1387.806,28,2,15,10.91863,10.91863,0.7109745,27.25806,7
9,1434.566,29,1,14,2.631875,2.631875,0.7047023,46.76086,7
9,1454.166,30,0,9,13.02458,13.02458,0.8737165,19.59961,7
9,1478.495,31,1,5,355.0517,4.948273,1.049553,24.32861,7
9,1500.134,32,0,16,358.519,1.480957,1.185549,21.63916,7
9,1540.55,33,0,8,2.240349,2.240349,0.5323226,40.41638,7
9,1585.733,34,2,7,14.12482,14.12482,1.153576,45.1825,7
9,1695.887,35,2,4,358.5709,1.429077,1.32954,11.16211,4
9,1708.932,36,0,4,341.6497,18.35028,1.005808,13.04456,4
9,1735.723,37,1,13,0.5052536,0.5052536,1.869663,26.79114,4
9,1750.846,38,1,1,359.1882,0.8118286,1.13996,15.12305,4
9,1765.527,39,1,11,6.383005,6.383005,0.4957539,14.68127,4
9,1777.164,40,2,8,358.4833,1.516663,0.8650075,11.63696,4
9,1787.533,41,2,13,359.2302,0.7698364,1.397702,10.36926,4
9,1862.639,42,2,14,355.4497,4.550323,2.328933,14.54285,6
9,1886.763,43,2,11,350.6613,9.338745,0.9375189,24.12476,6
9,1897.426,44,1,3,347.4467,12.55325,1.449206,10.66272,6
9,1907.291,45,1,10,352.7447,7.25531,1.248874,9.865234,6
9,1921.483,46,0,11,357.4502,2.549774,0.9922569,14.19141,6
9,1944.128,47,1,8,346.3224,13.67764,2.254401,22.64526,6
9,1959.934,48,2,5,350.0571,9.942871,2.071452,15.80652,6
10,167.6286,0,0,5,353.667,6.333038,1.220336,14.71585,7
10,189.3566,1,0,7,21.72867,21.72867,0.988692,21.72804,7
10,201.5095,2,1,1,343.0842,16.91583,1.378189,12.15286,7
10,214.2591,3,1,9,11.66775,11.66775,1.203632,12.7496,7
10,239.2394,4,2,15,6.716163,6.716163,1.782136,24.98032,7
10,256.5016,5,1,2,343.3595,16.6405,1.899722,17.26224,7
10,276.4205,6,1,4,349.4766,10.52338,0.7651052,19.91885,7
10,399.0436,7,0,9,354.3794,5.620636,1.237553,26.65631,6
10,408.3048,8,0,11,346.563,13.43704,0.8440269,9.261169,6
10,431.0555,9,2,7,358.2949,1.705078,2.860632,22.75067,6
10,447.3641,10,2,14,359.5421,0.4579468,1.520414,16.30859,6
10,457.6161,11,1,16,358.6318,1.368164,1.86544,10.25208,6
10,469.7717,12,2,13,1.205131,1.205131,2.666221,12.15552,6
10,479.4458,13,0,10,357.2643,2.735687,1.739696,9.674133,6
10,610.7633,14,2,12,9.347138,9.347138,0.8866658,16.16449,5
10,626.8069,15,2,11,4.68989,4.68989,1.556923,16.04358,5
10,639.6356,16,1,14,3.872144,3.872144,1.378379,12.82867,5
10,649.3521,17,2,16,9.569255,9.569255,1.63027,9.716492,5
10,658.9451,18,1,5,1.968114,1.968114,1.939048,9.593018,5
10,675.5431,19,1,6,4.098615,4.098615,0.5381165,16.59802,5
10,681.5217,20,0,2,3.173053,3.173053,1.377662,5.978577,5
10,779.964,21,1,0,0.9512578,0.9512578,0.7572321,19.32703,4
10,790.2018,22,1,15,356.9617,3.0383,0.8314182,10.23785,4
10,801.3585,23,2,5,5.126874,5.126874,1.846519,11.15662,4
10,814.5667,24,0,14,355.4369,4.56308,0.6984161,13.20825,4
10,829.9924,25,1,13,355.9624,4.037567,0.9217203,15.42566,4
10,842.4284,26,2,3,6.236899,6.236899,0.6060503,12.43604,4
10,856.9476,27,1,8,353.5659,6.434113,0.9344115,14.51917,4
10,962.3566,28,1,10,353.3686,6.631409,0.62515,6.669556,3
10,994.081,29,2,2,357.9758,2.02417,2.709339,31.72437,3
10,1022.12,30,2,10,351.9871,8.012909,2.688692,28.039,3
10,1038.023,31,0,1,353.0241,6.975861,2.890637,15.90332,3
10,1050.069,32,0,6,350.8506,9.149353,3.227717,12.04614,3
10,1059.328,33,1,3,0.3102306,0.3102306,2.244278,9.258667,3
10,1065.925,34,0,3,7.687352,7.687352,3.063404,6.596558,3
